,Date,Max Operation Demand (MW),Max Temp,Min Temp,Max Hum,Min Hum,Av Wind,Solar Rad
1629,2013-06-18,2952.346,18.0,5.3,99,50,2.19,10.77
1630,2013-06-19,2851.034,19.8,3.9,99,42,2.37,12.86
1631,2013-06-20,2883.556,19.9,4.4,99,45,1.62,13.14
1632,2013-06-21,2739.212,19.7,7.9,90,37,4.81,13.37
1633,2013-06-22,2490.0,22.8,8.4,82,29,4.22,12.18
1634,2013-06-23,2571.206,21.2,8.6,96,32,4.76,8.74
1635,2013-06-24,2670.986,22.3,9.8,99,52,3.87,10.61
1636,2013-06-25,2812.348,18.3,11.9,97,56,3.46,7.42
1637,2013-06-26,2795.104,18.3,5.8,99,52,2.08,10.73
1638,2013-06-27,2705.812,20.0,10.0,95,49,2.23,11.76
1639,2013-06-28,2605.668,21.0,7.0,99,50,2.4, 
1640,2013-06-29,2455.004,22.3,6.7,99,30,1.95,13.30
1641,2013-06-30,2580.832,22.8,4.4,97,24,1.78,13.38
1642,2013-07-01,2755.594,22.5,4.6,92,21,2.81,13.85
1643,2013-07-02,2771.486,21.6,2.2,94,25,2.57,13.37
1644,2013-07-03,2921.666,17.4,9.4,97,56,3.06,8.1
1645,2013-07-04,2940.754,17.3,3.9,97,37,2.71,12.92
1646,2013-07-05,2909.092,17.6,3.8,93,35,2.61,13.61
1647,2013-07-06,2772.626,17.0,4.8,79,29,3.78,13.84
1648,2013-07-07,2867.166,16.7,3.7,86,33,2.87,13.96
1649,2013-07-08,3072.744,18.5,2.5,83,25,2.66,14.04
1650,2013-07-09,3000.964,19.6,3.4,97,43,3.79,8.15
1651,2013-07-10,2801.55,19.5,8.5,100,43,2.28,11.67
1652,2013-07-11,2987.582,15.0,7.0,96,76,2.72,5.53
1653,2013-07-12,2715.358,19.4,9.9,100,56,2.68,13.58
1654,2013-07-13,2567.21,20.9,5.6,100,36,3.47,12.96
1655,2013-07-14,2524.452,20.4,9.6,97,53,3.38,7.31
1656,2013-07-15,2691.156,22.2,11.2,99,56,4.04,8.24
1657,2013-07-16,2958.236,18.0,11.9,100,52,7.5,7.41
1658,2013-07-17,3012.274,15.0,8.7,93,38,6.62,14.1
1659,2013-07-18,3036.636,16.1,-0.3,99,46,2.18,13.61
1660,2013-07-19,2952.86,16.6,3.5,97,37,3.58,13.3
1661,2013-07-20,2783.72,16.4,1.6,98,44,3.8,14.37
1662,2013-07-21,2851.242,16.0,0.9,98,37,2.74,13.56
1663,2013-07-22,2922.924,18.7,5.5,73,31,5.36,15.1
1664,2013-07-23,2688.168,23.5,7.5,97,24,6.78,11.58
1665,2013-07-24,2643.258,19.2,11.7,96,42,3.85,12.84
1666,2013-07-25,2650.634,21.2,9.8,97,39,3.93,14.78
1667,2013-07-26,2941.204,17.1,12.6,97,51,6.93,7.67
1668,2013-07-27,2604.454,18.8,7.9,96,62,6.7,9.62
1669,2013-07-28,2574.972,19.3,8.1,99,47,3.02,12.55
1670,2013-07-29,2863.85,18.2,6.5,99,61,2.87,11.29
1671,2013-07-30,2752.972,20.2,8.2,97,48,3.48,12.2
1672,2013-07-31,2736.948,19.9,11.5,97,64,2.95,11.88
1673,2013-08-01,2656.91,20.9,12.1,97,53,2.61,13.68
1674,2013-08-02,2536.498,20.6,7.4,100,50,2.51,15.05
1675,2013-08-03,2382.22,21.4,7.8,97,47,2.09,16.90
1676,2013-08-04,2402.132,22.7,7.0,99,41,3.81,16.26
1677,2013-08-05,2605.672,22.2,13.2,97,56,5.64,13.41
1678,2013-08-06,2570.758,21.8,14.9,97,65,4.21,10.49
1679,2013-08-07,2547.946,22.1,16.6,97,64,6.88,5.58
1680,2013-08-08,2635.096,17.8,15.7,98,68,4.51,5.34
1681,2013-08-09,2502.292,19.4,9.7,97,52,2.82, 
1682,2013-08-10,2411.34,19.4,10.6,99,64,4.12,14.50
1683,2013-08-11,2463.646,18.6,9.9,99,31,4.07,17.23
1684,2013-08-12,2705.976,19.9,9.4,94,43,4.29,10.87
1685,2013-08-13,2696.172,19.0,14.0,96,50,5.0,12.04
1686,2013-08-14,2684.172,20.2,7.7,97,37,3.74,13.38
1687,2013-08-15,2934.12,18.6,11.7,91,51,6.71,10.00
1688,2013-08-16,2769.256,16.9,5.4,97,45,4.46,15.55
1689,2013-08-17,2497.474,18.8,10.2,97,47,3.83,12.71
1690,2013-08-18,2520.124,18.7,8.5,99,53,2.23,14.20
1691,2013-08-19,2537.166,21.1,10.0,95,35,3.35,18.51
1692,2013-08-20,2686.65,19.4,3.9,99,44,2.02,18.04
1693,2013-08-21,2597.184,20.2,7.8,97,45,2.65,20.00
1694,2013-08-22,2566.844,22.2,5.5,99,35,1.82,19.55
1695,2013-08-23,2406.998,24.5,7.1,90,20,2.81,20.99
1696,2013-08-24,2292.496,26.1,6.5,90,19,2.99,20.10
1697,2013-08-25,2468.442,20.4,10.4,96,51,3.99,8.34
1698,2013-08-26,2661.57,18.2,12.4,96,60,4.75,13.54
1699,2013-08-27,2850.688,16.4,8.6,97,73,3.73,8.22
1700,2013-08-28,2674.8,18.7,8.3,99,50,3.14,18.45
1701,2013-08-29,2687.278,20.3,8.7,96,46,4.47,17.83
1702,2013-08-30,2569.774,20.1,11.3,97,56,6.82,14.24
1703,2013-08-31,2294.812,21.3,14.9,96,55,7.79,16.61
1704,2013-09-01,2299.492,22.7,13.5,94,46,4.21,14.02
1705,2013-09-02,2513.382,22.7,16.0,97,57,2.8,13.44
1706,2013-09-03,2648.726,21.4,11.8,99,57,6.79,10.51
1707,2013-09-04,2549.216,18.2,8.9,93,24,4.88,22.76
1708,2013-09-05,2591.374,20.3,8.5,91,35,3.07,21.73
1709,2013-09-06,2412.936,22.4,4.3,97,32,3.17,23.87
1710,2013-09-07,2356.83,18.1,11.1,97,43,3.58,13.37
1711,2013-09-08,2330.514,20.7,6.6,99,44,2.69,20.07
1712,2013-09-09,2559.706,22.7,6.3,99,36,2.81,22.65
1713,2013-09-10,2609.36,21.5,9.8,97,63,4.22,13.22
1714,2013-09-11,2709.812,17.7,12.6,97,61,7.24,18.46
1715,2013-09-12,2615.654,19.5,13.2,96,44,5.59,18.9
1716,2013-09-13,2575.462,20.1,11.9,97,50,3.84,13.69
1717,2013-09-14,2658.352,16.6,11.4,97,69,6.93,14.3
1718,2013-09-15,2548.006,17.8,11.0,95,48,6.03,22.52
1719,2013-09-16,2835.396,21.8,5.9,97,41,7.63,20.4
1720,2013-09-17,2771.296,17.4,8.7,92,40,5.97,19.16
1721,2013-09-18,2711.712,19.7,10.8,95,45,6.25,18.9
1722,2013-09-19,2614.552,20.3,14.8,85,49,4.67,18.14
1723,2013-09-20,2524.442,21.3,11.6,95,58,5.36,18.23
1724,2013-09-21,2236.088,21.9,8.9,99,45,5.88,23.86
1725,2013-09-22,2563.844,18.3,13.5,93,47,8.59,20.03
1726,2013-09-23,2467.298,20.6,13.3,90,62,9.56,17.51
1727,2013-09-24,2572.296,20.2,15.4,91,49,7.53,15.72
1728,2013-09-25,2487.864,19.2,13.7,86,42,5.26,26.92
1729,2013-09-26,2587.984,20.4,9.1,92,49,5.93,20.13
1730,2013-09-27,2404.572,19.7,7.6,96,43,3.46,24.24
1731,2013-09-28,2196.726,20.5,8.2,95,48,4.19,23.97
1732,2013-09-29,2321.562,20.6,11.1,96,62,5.96,13.1
1733,2013-09-30,2402.662,17.3,9.4,94,40,4.47,24.78
1734,2013-10-01,2563.324,18.9,4.0,97,45,3.22,26.64
1735,2013-10-02,2308.094,26.3,10.4,96,31,3.07,28.89
1736,2013-10-03,2387.854,29.0,12.1,96,23,4.87,27.53
1737,2013-10-04,2353.212,21.8,16.1,97,55,4.06,16.83
1738,2013-10-05,2256.932,22.8,11.0,97,56,4.87,19.28
1739,2013-10-06,2247.582,22.5,9.7,97,42,4.33,27.39
1740,2013-10-07,2387.144,23.2,10.3,96,46,4.13,29.03
1741,2013-10-08,2435.412,23.5,11.1,96,49,4.48,20.33
1742,2013-10-09,2440.146,20.1,12.6,97,38,4.08,20.92
1743,2013-10-10,2398.866,21.1,7.2,96,41,3.06,29.36
1744,2013-10-11,2438.93,21.3,8.5,96,48,5.53,22.83
1745,2013-10-12,2243.884,19.2,9.7,91,36,4.42,26.3
1746,2013-10-13,2225.142,21.9,6.5,93,24,5.55,32.29
1747,2013-10-14,2363.41,25.7,5.7,97,19,4.08,32.49
1748,2013-10-15,2415.932,21.2,6.6,99,56,3.71,27.49
1749,2013-10-16,2356.45,21.9,16.2,94,46,5.05,25.16
1750,2013-10-17,2355.036,22.0,8.6,96,47,3.38,31.01
1751,2013-10-18,2315.258,23.2,12.7,89,47,4.4,27.78
1752,2013-10-19,2379.124,19.8,17.4,95,68,5.33,12.7
1753,2013-10-20,2306.886,19.8,9.8,95,41,5.12,25.03
1754,2013-10-21,2423.096,21.2,9.1,89,29,4.72,34.04
1755,2013-10-22,2393.766,24.7,10.3,70,21,5.48,34.09
1756,2013-10-23,2344.388,26.9,11.3,68,19,8.81,33.73
1757,2013-10-24,2384.494,27.4,14.0,73,25,10.28,30.41
1758,2013-10-25,2279.394,24.2,13.0,90,44,3.99,29.85
1759,2013-10-26,2117.012,25.6,11.9,97,50,3.39,29.68
1760,2013-10-27,2241.494,28.8,15.0,91,36,4.73,32.83
1761,2013-10-28,2454.06,29.3,14.3,90,26,5.96,34.13
1762,2013-10-29,2528.228,31.9,13.9,93,30,4.92,34.13
1763,2013-10-30,2770.21,37.1,18.1,78,15,5.88,34.01
1764,2013-10-31,2393.234,26.0,14.4,97,46,3.99,31.88
1765,2013-11-01,2318.904,27.7,14.4,96,41,5.23,32.86
1766,2013-11-02,2257.23,29.8,16.6,70,23,7.19,31.8
1767,2013-11-03,2460.266,33.2,14.8,62,23,7.38,30.26
1768,2013-11-04,2847.608,33.2,19.4,92,29,4.57,25.36
1769,2013-11-05,2367.374,24.1,18.3,86,46,5.8,23.64
1770,2013-11-06,2334.208,25.0,12.4,81,36,5.04,26.11
1771,2013-11-07,2433.7,27.5,14.2,78,30,4.87,33.9
1772,2013-11-08,2371.74,29.5,14.1,78,25,7.4,35.58
1773,2013-11-09,2310.132,33.1,12.4,87,13,5.87,36.48
1774,2013-11-10,2576.154,36.9,15.3,65,9,6.67,36.16
1775,2013-11-11,2656.34,31.5,10.7,86,14,3.66,34.31
1776,2013-11-12,2445.778,29.4,15.1,94,34,6.46,34.32
1777,2013-11-13,2368.402,30.7,13.9,79,26,5.72,34.84
1778,2013-11-14,2679.52,32.8,15.1,75,18,5.45,35.57
1779,2013-11-15,2833.318,33.6,15.8,64,12,7.76,35.67
1780,2013-11-16,2690.222,37.2,20.2,70,16,7.2,34.73
1781,2013-11-17,2337.29,28.9,16.9,95,31,3.82,28.2
1782,2013-11-18,2349.456,24.7,15.4,97,37,6.9,24.31
1783,2013-11-19,2221.626,25.6,11.6,60,20,8.46,34.2
1784,2013-11-20,2314.744,28.2,12.9,55,21,8.29,34.72
1785,2013-11-21,2590.534,31.5,15.7,55,23,6.55,35.04
1786,2013-11-22,2611.554,32.0,19.9,85,30,5.96,27.99
1787,2013-11-23,2174.104,27.6,14.2,92,46,4.4,33.78
1788,2013-11-24,2019.354,25.2,17.9,84,39,5.56,23.97
1789,2013-11-25,2192.02,25.5,9.2,96,28,4.5,31.95
1790,2013-11-26,2233.778,29.5,11.1,89,26,5.38,35.45
1791,2013-11-27,2557.972,31.0,16.3,78,32,4.63,35.23
1792,2013-11-28,2646.55,31.6,19.1,78,37,6.21,34.6
1793,2013-11-29,2390.192,25.1,16.7,91,47,5.97,19.83
1794,2013-11-30,2123.502,23.3,14.4,91,46,6.33,26.92
1795,2013-12-01,2181.714,24.8,15.4,96,48,4.46,31.21
1796,2013-12-02,2271.464,24.2,11.1,92,35,5.97,36.81
1797,2013-12-03,2230.892,25.1,10.1,87,26,6.69,36.96
1798,2013-12-04,2338.146,28.1,13.0,61,15,6.06,36.44
1799,2013-12-05,2606.692,32.2,13.4,55,9,8.67,35.04
1800,2013-12-06,2801.222,33.8,18.2,81,19,6.35,28.88
1801,2013-12-07,2263.282,28.0,17.1,90,50,4.56,28.46
1802,2013-12-08,2231.982,25.6,16.5,66,35,5.72,34.87
1803,2013-12-09,2304.256,29.2,14.3,70,19,5.12,36.67
1804,2013-12-10,2659.502,32.5,15.5,56,15,6.2,35.24
1805,2013-12-11,2887.242,33.6,17.1,98,24,6.36,37.04
1806,2013-12-12,3226.868,36.2,16.9,70,12,6.22,37.17
1807,2013-12-13,3457.368,39.1,19.4,50,9,6.45,37.29
1808,2013-12-14,3150.026,40.3,17.0,75,8,4.2,37.68
1809,2013-12-15,3207.752,38.3,15.7,84,11,3.41,37.91
1810,2013-12-16,3587.408,37.7,21.0,59,12,5.04,34.45
1811,2013-12-17,2947.566,29.6,15.6,75,44,4.33,30.01
1812,2013-12-18,2610.032,29.4,19.0,75,38,6.13,31.61
1813,2013-12-19,2597.112,31.6,17.7,62,25,5.81,29.37
1814,2013-12-20,2438.318,28.2,15.9,63,21,6.37,37.98
1815,2013-12-21,2213.456,28.2,13.4,83,20,6.53,39.0
1816,2013-12-22,2222.224,29.5,14.1,60,17,6.8,36.33
1817,2013-12-23,2719.804,33.7,9.9,93,11,4.26,38.52
1818,2013-12-24,2448.29,29.4,11.7,83,27,5.1,35.25
1819,2013-12-25,2101.934,32.0,16.0,91,24,5.03,37.79
1820,2013-12-26,2215.712,28.4,10.8,92,30,4.37,38.41
1821,2013-12-27,2356.218,29.2,18.7,83,41,5.89,30.35
1822,2013-12-28,2315.108,33.2,16.2,65,20,6.41,38.62
1823,2013-12-29,2504.674,35.4,15.0,82,18,5.77,37.79
1824,2013-12-30,2691.414,32.3,18.0,78,32,4.3,37.89
1825,2013-12-31,2272.358,26.5,17.6,89,40,5.52,34.82
1826,2014-01-01,2100.668,26.8,12.8,94,32,5.16,35.28
1827,2014-01-02,2299.144,25.8,9.6,92,36,4.87,31.39
1828,2014-01-03,2250.256,28.1,13.8,78,24,5.8,33.3
1829,2014-01-04,2114.988,28.6,13.0,70,25,5.71,33.6
1830,2014-01-05,2265.482,32.5,15.9,81,16,5.53,33.4
1831,2014-01-06,3251.704,39.0,16.4,78,15,5.95,30.9
1832,2014-01-07,2646.498,27.0,16.9,92,49,5.36,32.73
1833,2014-01-08,2614.26,29.7,15.7,89,30,5.7,30.43
1834,2014-01-09,2631.544,30.1,15.6,88,35,5.41,32.69
1835,2014-01-10,3022.936,35.7,16.4,83,22,4.97,32.48
1836,2014-01-11,3470.258,43.5,20.6,44,9,6.61,32.3
1837,2014-01-12,3280.54,43.0,28.5,76,8,7.22,32.21
1838,2014-01-13,2788.256,28.6,20.7,82,44,6.64,28.27
1839,2014-01-14,2545.696,27.8,14.5,73,29,5.99,31.87
1840,2014-01-15,2393.158,26.2,14.5,89,44,5.26,30.78
1841,2014-01-16,2387.412,25.9,18.1,68,36,6.12,28.9
1842,2014-01-17,2601.772,32.6,15.6,68,20,5.78,32.46
1843,2014-01-18,2940.21,38.2,14.1,89,11,4.91,32.55
1844,2014-01-19,3245.192,40.0,19.0,51,10,5.89,32.07
1845,2014-01-20,3704.63,38.7,20.6,55,15,6.03,31.22
1846,2014-01-21,3694.528,37.9,19.6,64,21,6.59,31.0
1847,2014-01-22,3612.266,37.1,23.4,58,23,6.78,29.48
1848,2014-01-23,3609.438,37.2,22.6,65,23,7.74,29.46
1849,2014-01-24,3239.806,32.7,23.2,61,32,8.98,24.88
1850,2014-01-25,3290.814,37.2,24.5,57,34,6.36,22.54
1851,2014-01-26,2673.908,32.3,22.5,76,39,6.14,30.04
1852,2014-01-27,2238.318,26.9,15.5,96,32,6.47,29.22
1853,2014-01-28,2638.83,31.6,15.5,75,14,6.19,31.62
1854,2014-01-29,2971.646,34.2,16.6,56,25,6.18,30.22
1855,2014-01-30,3316.422,35.5,17.4,73,26,3.83,28.99
1856,2014-01-31,2956.642,30.3,20.0,82,33,4.88,25.31
1857,2014-02-01,2401.106,29.9,17.2,82,35,6.59,29.48
1858,2014-02-02,2581.422,32.3,16.7,62,19,7.25,29.84
1859,2014-02-03,3049.338,33.9,17.2,51,18,7.97,29.82
1860,2014-02-04,3506.388,37.9,21.5,50,20,6.39,29.05
1861,2014-02-05,3277.792,33.3,20.0,70,32,4.8,28.14
1862,2014-02-06,3206.55,33.3,20.0,72,36,4.96,27.89
1863,2014-02-07,2806.282,31.5,19.5,66,34,6.15,28.9
1864,2014-02-08,2278.72,30.7,14.4,67,21,6.44,29.21
1865,2014-02-09,2492.438,33.7,15.2,64,16,6.96,29.2
1866,2014-02-10,2689.876,31.5,17.0,73,24,6.36,26.92
1867,2014-02-11,3057.856,33.2,17.5,66,29,7.96,27.35
1868,2014-02-12,3299.294,33.7,20.3,69,29,6.72,24.71
1869,2014-02-13,3292.346,35.0,20.5,67,30,5.8,27.2
1870,2014-02-14,3100.034,32.4,19.5,70,38,5.53,27.49
1871,2014-02-15,2719.49,32.2,15.7,91,24,4.15,27.89
1872,2014-02-16,2320.036,31.3,13.3,93,25,4.75,21.62
1873,2014-02-17,2878.844,34.1,17.6,76,25,5.06,27.32
1874,2014-02-18,3162.138,35.4,18.0,58,9,6.2,28.49
1875,2014-02-19,3408.09,36.7,17.3,62,13,6.48,28.17
1876,2014-02-20,3474.45,37.3,21.5,43,13,7.41,26.05
1877,2014-02-21,3312.662,35.0,19.6,56,15,9.05,27.01
1878,2014-02-22,3141.19,35.0,24.1,49,18,5.66,25.16
1879,2014-02-23,3092.6,35.5,20.1,57,19,5.01,26.61
1880,2014-02-24,3281.372,34.9,14.8,82,19,4.07,26.7
1881,2014-02-25,2890.174,32.3,19.8,63,20,5.71,25.96
1882,2014-02-26,2616.018,30.5,15.9,58,17,7.25,26.56
1883,2014-02-27,2996.088,34.9,17.1,65,16,6.96,26.58
1884,2014-02-28,3281.59,36.7,17.1,61,9,4.92,26.29
1885,2014-03-01,3219.356,38.2,20.0,45,10,4.79,26.27
1886,2014-03-02,2996.928,37.9,15.8,75,10,3.8,25.19
1887,2014-03-03,2657.322,31.8,15.2,86,31,4.46,23.89
1888,2014-03-04,2843.236,32.5,17.7,71,15,5.78,24.43
1889,2014-03-05,2827.282,32.3,17.3,62,21,5.68,24.8
1890,2014-03-06,3211.958,35.6,17.6,62,21,5.05,24.55
1891,2014-03-07,3446.56,37.9,23.1,77,20,6.89,23.45
1892,2014-03-08,2345.302,26.7,21.0,82,45,6.06,18.21
1893,2014-03-09,2306.086,26.5,12.1,91,27,5.93,24.22
1894,2014-03-10,2463.904,29.3,12.5,79,28,5.84,24.24
1895,2014-03-11,2854.324,33.6,16.9,68,21,6.54,23.81
1896,2014-03-12,3401.34,37.7,19.9,59,19,6.04,20.39
1897,2014-03-13,2685.476,27.8,20.7,77,53,3.69,10.92
1898,2014-03-14,2297.226,26.3,14.3,84,34,6.79,21.92
1899,2014-03-15,2192.994,24.9,8.0,90,31,4.78,22.92
1900,2014-03-16,2246.836,27.1,9.8,95,33,4.27,22.72
1901,2014-03-17,2472.716,29.8,11.9,97,41,4.35,22.58
1902,2014-03-18,2599.006,31.4,16.2,93,35,4.33,22.5
1903,2014-03-19,2751.334,32.4,18.1,68,27,4.59,22.19
1904,2014-03-20,2722.372,31.4,18.8,72,24,6.6,21.8
1905,2014-03-21,2506.218,28.4,16.7,74,38,7.47,18.92
1906,2014-03-22,2565.052,31.7,18.7,71,33,8.44,19.58
1907,2014-03-23,2847.418,34.1,20.4,64,27,8.26,20.07
1908,2014-03-24,2977.086,34.7,22.8,59,25,5.3,19.15
1909,2014-03-25,2667.982,28.6,21.6,71,43,5.39,7.8
1910,2014-03-26,2649.012,31.1,20.2,84,20,3.84,11.13
1911,2014-03-27,2635.2,29.6,16.6,95,36,3.71,20.56
1912,2014-03-28,2706.782,33.9,17.0,87,23,4.68,20.37
1913,2014-03-29,2204.41,24.9,18.2,96,53,4.55,7.21
1914,2014-03-30,2233.532,22.4,16.1,85,48,4.26,12.08
1915,2014-03-31,2393.186,23.4,14.3,93,44,3.35,11.04
1916,2014-04-01,2369.434,24.9,15.4,94,31,3.8,16.82
1917,2014-04-02,2409.58,25.6,10.3,82,22,6.38,20.44
1918,2014-04-03,2448.614,27.6,13.1,76,16,6.09,18.96
1919,2014-04-04,2399.474,30.2,11.2,75,19,4.4,12.99
1920,2014-04-05,2228.65,31.5,14.7,82,18,3.11,16.34
1921,2014-04-06,2219.216,26.5,12.5,97,45,4.37,17.33
1922,2014-04-07,2417.832,25.6,12.9,94,39,4.71,18.86
1923,2014-04-08,2353.152,30.0,12.9,94,26,5.39,18.33
1924,2014-04-09,2378.474,31.4,18.2,52,16,5.2,12.04
1925,2014-04-10,2604.916,32.6,21.1,50,21,5.33,16.34
1926,2014-04-11,2843.548,35.0,20.3,48,21,4.39,17.86
1927,2014-04-12,2483.462,32.9,18.3,85,26,3.99,17.71
1928,2014-04-13,2524.036,34.0,16.6,90,26,2.89,17.37
1929,2014-04-14,2594.356,31.1,17.0,95,36,3.58,17.19
1930,2014-04-15,2395.478,25.6,14.6,98,43,3.45,16.31
1931,2014-04-16,2434.198,25.5,16.7,93,47,4.08,12.52
1932,2014-04-17,2423.472,26.0,8.2,97,35,3.48,16.62
1933,2014-04-18,2210.482,28.3,13.3,93,29,6.21,14.58
1934,2014-04-19,2127.816,26.2,9.2,96,39,4.43,16.64
1935,2014-04-20,2066.554,24.9,11.0,94,43,3.88,15.67
1936,2014-04-21,2261.474,23.6,7.4,97,28,4.13,16.83
1937,2014-04-22,2447.482,24.3,5.6,94,26,3.78,16.92
1938,2014-04-23,2479.166,26.8,6.2,95,27,3.39,15.4
1939,2014-04-24,2542.966,24.5,16.3,85,34,4.41,7.95
1940,2014-04-25,2352.796,25.3,14.6,94,38,2.67,13.14
1941,2014-04-26,2389.31,22.8,14.4,98,61,3.92,5.88
1942,2014-04-27,2385.96,23.8,16.9,98,52,4.34,8.61
1943,2014-04-28,2574.75,19.4,10.9,96,33,4.91,12.54
1944,2014-04-29,2625.448,20.0,5.9,99,50,2.36,12.38
1945,2014-04-30,2548.282,22.2,8.6,97,33,2.88,13.9
1946,2014-05-01,2593.926,22.3,5.2,99,40,3.01,14.7
1947,2014-05-02,2500.626,20.8,7.4,91,32,3.49,14.39
1948,2014-05-03,2345.714,23.4,5.6,97,43,2.47,13.18
1949,2014-05-04,2450.416,22.3,14.3,80,48,3.81,6.66
1950,2014-05-05,2630.956,20.3,13.9,93,64,3.7,7.49
1951,2014-05-06,2662.826,22.5,15.2,97,66,4.01,7.01
1952,2014-05-07,2657.782,21.6,17.6,97,75,5.02,4.27
1953,2014-05-08,2729.452,19.1,12.5,97,47,6.57,11.83
1954,2014-05-09,2589.3,22.2,11.5,96,54,4.4,10.73
1955,2014-05-10,2421.098,21.4,13.2,99,64,3.1,11.82
1956,2014-05-11,2361.75,24.4,11.1,97,41,3.15,13.5
1957,2014-05-12,2556.676,23.5,11.1,97,45,3.69,10.53
1958,2014-05-13,2608.01,22.0,10.7,99,47,2.56,11.53
1959,2014-05-14,2630.058,21.6,11.8,93,50,3.06,10.42
1960,2014-05-15,2548.73,22.4,12.5,96,45,2.96,9.65
1961,2014-05-16,2456.452,23.1,10.2,97,53,2.85,11.14
1962,2014-05-17,2318.164,22.8,10.6,99,49,3.06,12.64
1963,2014-05-18,2497.782,21.3,11.3,99,61,3.02,7.5
1964,2014-05-19,2632.062,21.8,15.3,99,69,3.33,7.48
1965,2014-05-20,2624.396,23.4,15.5,98,62,3.41,7.52
1966,2014-05-21,2620.59,20.7,14.9,98,79,2.95,8.91
1967,2014-05-22,2612.004,22.1,12.8,99,64,4.33,8.12
1968,2014-05-23,2588.36,21.0,14.6,98,52,5.08,10.86
1969,2014-05-24,2514.502,20.2,14.0,91,54,6.65,6.66
1970,2014-05-25,2526.45,20.2,11.6,94,51,4.59,10.1
1971,2014-05-26,2711.43,20.0,13.2,97,49,2.54,6.91
1972,2014-05-27,2731.232,19.6,13.7,97,76,3.74,5.88
1973,2014-05-28,2696.24,19.2,10.6,99,51,2.65,9.5
1974,2014-05-29,2711.216,20.3,8.0,99,48,2.85,11.52
1975,2014-05-30,2729.032,18.2,6.2,100,50,3.24,12.21
1976,2014-05-31,2684.762,16.7,9.4,88,54,4.06,6.02
1977,2014-06-01,2447.356,21.4,9.1,98,52,3.19,10.48
1978,2014-06-02,2524.924,21.9,12.5,100,55,2.12,10.49
1979,2014-06-03,2653.222,22.3,9.6,99,53,2.58,9.56
1980,2014-06-04,2553.054,23.2,8.0,99,44,2.44,11.93
1981,2014-06-05,2641.116,24.9,10.8,90,27,3.83,12.01
1982,2014-06-06,2555.882,23.6,11.6,60,26,5.06,12.12
1983,2014-06-07,2525.108,20.6,13.0,57,38,5.07,8.04
1984,2014-06-08,2546.138,20.0,14.4,87,38,3.41,4.24
1985,2014-06-09,2669.952,23.7,14.1,97,39,3.24,8.56
1986,2014-06-10,2899.59,17.8,14.2,98,63,5.17,7.64
1987,2014-06-11,2933.246,17.8,3.1,99,51,2.72,10.87
1988,2014-06-12,2938.548,18.5,3.7,100,44,2.77,11.08
1989,2014-06-13,2935.47,17.5,1.9,100,44,1.86,11.4
1990,2014-06-14,2794.694,18.2,1.0,98,43,1.84,11.84
1991,2014-06-15,2807.948,19.8,3.8,95,42,2.99,11.78
1992,2014-06-16,2906.962,21.7,7.3,78,27,4.8,11.58
1993,2014-06-17,3103.824,18.3,6.4,97,36,6.64,2.3
1994,2014-06-18,3004.84,18.0,10.7,97,39,4.31,8.74
1995,2014-06-19,2938.484,17.8,9.2,99,87,3.09,6.68
1996,2014-06-20,2842.292,19.7,11.9,100,69,3.58,7.1
1997,2014-06-21,2822.01,19.5,9.1,96,44,5.25,7.39
1998,2014-06-22,2944.164,16.3,6.0,99,53,3.91,10.08
1999,2014-06-23,3219.724,16.0,1.3,98,49,1.82,11.44
2000,2014-06-24,3125.244,17.8,3.9,99,49,2.77,11.7
2001,2014-06-25,3108.442,19.9,2.9,97,36,2.59,11.82
2002,2014-06-26,2995.486,20.0,5.1,95,45,5.54,8.54
2003,2014-06-27,2972.87,17.6,2.9,99,46,3.33,11.63
2004,2014-06-28,2991.612,15.5,4.9,93,41,2.99,11.73
2005,2014-06-29,3072.764,16.7,3.2,80,38,4.98,7.58
2006,2014-06-30,2868.608,21.9,9.6,70,38,4.3,9.91
2007,2014-07-01,2678.656,22.6,12.3,67,36,3.41,7.06
2008,2014-07-02,2751.06,19.3,16.2,94,43,5.56,6.0
2009,2014-07-03,3036.306,15.7,2.3,99,38,2.91,11.98
2010,2014-07-04,2852.708,20.7,4.3,96,50,3.92,9.18
2011,2014-07-05,2501.786,22.4,10.5,97,49,3.88,11.49
2012,2014-07-06,2750.532,19.6,14.7,96,63,5.97,2.69
2013,2014-07-07,3136.622,17.5,10.8,91,58,8.39,5.84
2014,2014-07-08,3097.124,16.5,9.7,97,55,6.12,8.41
2015,2014-07-09,3030.564,15.7,2.6,99,57,2.81,10.17
2016,2014-07-10,3048.016,17.7,2.6,97,45,2.49,11.79
2017,2014-07-11,2813.152,19.1,8.4,95,45,2.66,10.42
2018,2014-07-12,2723.88,17.8,9.3,90,44,4.01,11.43
2019,2014-07-13,2780.124,19.5,6.8,88,34,3.71,12.2
2020,2014-07-14,3005.816,17.8,6.4,96,38,5.82,10.16
2021,2014-07-15,2875.012,18.9,7.6,99,51,3.68,10.15
2022,2014-07-16,2795.79,17.1,8.9,99,46,2.7,10.68
2023,2014-07-17,2922.658,17.3,2.7,98,45,3.13,12.18
2024,2014-07-18,2861.926,19.8,6.9,81,42,4.55,12.41
2025,2014-07-19,2711.504,20.8,9.1,94,42,4.52,11.02
2026,2014-07-20,2768.408,17.5,9.3,97,49,3.05,10.92
